0,0,0,1.474154,0,6,1.92,0.08,0:01.84
0,0,0,1.514512,0,8,1.98,0.06,0:01.88
0,0,0,1.523063,0,4,1.95,0.1,0:01.89
0,0,0,1.460425,0,4,1.83,0.13,0:01.83
0,0,0,1.519211,0,2,1.96,0.09,0:01.89
0,0,0,1.521764,0,7,1.96,0.06,0:01.89
0,0,0,1.507066,0,2,1.94,0.1,0:01.88
0,0,0,1.48833,0,5,1.95,0.07,0:01.86
0,0,0,1.517594,0,5,1.94,0.11,0:01.89
0,0,0,1.475674,1,6,1.94,0.06,0:01.85
0,0,0,1.519363,3,9,1.91,0.12,0:01.89
0,0,0,1.45803,0,4,1.89,0.11,0:01.83
0,0,0,1.478342,0,8,1.94,0.07,0:01.85
0,0,0,1.501737,0,5,1.93,0.1,0:01.87
0,0,0,1.500502,0,7,1.9,0.12,0:01.87
0,0,0,1.580662,2,7,2.04,0.05,0:01.95
0,0,0,1.515188,0,4,1.96,0.07,0:01.89
0,0,0,1.586954,3,8,2.03,0.05,0:01.95
0,0,0,1.452268,0,4,1.87,0.1,0:01.82
0,0,0,1.479861,1,12,1.9,0.09,0:01.85
0,0,0,1.533904,0,4,2.0,0.07,0:01.90
0,0,0,1.446025,0,8,1.86,0.09,0:01.81
0,0,0,1.481451,2,7,1.87,0.12,0:01.85
0,0,0,1.469174,3,9,1.88,0.09,0:01.84
0,0,0,1.453747,0,7,1.88,0.11,0:01.84
0,0,0,1.578817,0,3,2.03,0.1,0:01.95
0,0,0,1.526278,2,5,2.01,0.05,0:01.90
0,0,0,1.45142,1,8,1.88,0.09,0:01.84
0,0,0,1.526512,0,3,2.0,0.08,0:01.90
0,0,0,1.502807,1,4,1.97,0.06,0:01.87
0,0,0,1.504075,0,3,1.93,0.1,0:01.87
0,0,0,1.463667,0,5,1.92,0.06,0:01.83
0,0,0,1.517322,0,2,1.95,0.09,0:01.89
0,0,0,1.580713,3,7,2.02,0.09,0:01.97
0,0,0,1.484753,0,5,1.94,0.09,0:01.86
0,0,0,1.486142,0,5,1.93,0.09,0:01.86
0,0,0,1.543007,0,3,2.0,0.09,0:01.91
0,0,0,1.567348,0,3,2.02,0.09,0:01.94
0,0,0,1.502217,1,7,1.93,0.08,0:01.87
0,0,0,1.50351,2,8,1.9,0.13,0:01.87
0,0,0,1.500814,0,6,1.92,0.1,0:01.87
0,0,0,1.502722,0,8,1.95,0.09,0:01.87
0,0,0,1.535213,2,4,1.96,0.08,0:01.90
0,0,0,1.461796,0,6,1.91,0.08,0:01.83
0,0,0,1.496394,0,5,1.94,0.09,0:01.86
0,0,0,1.496107,0,4,1.93,0.09,0:01.86
0,0,0,1.46579,3,6,1.9,0.09,0:01.84
0,0,0,1.533118,0,3,1.95,0.1,0:01.90
0,0,0,1.568316,2,8,2.0,0.06,0:01.94
0,0,0,1.520756,0,2,1.96,0.1,0:01.89
0,0,0,1.523314,0,3,1.95,0.09,0:01.89
0,0,0,1.51274,5,8,1.9,0.08,0:01.88
0,0,0,1.562288,0,6,1.99,0.09,0:01.93
0,0,0,1.488842,2,10,1.93,0.06,0:01.86
0,0,0,1.576401,0,5,2.04,0.11,0:01.95
0,0,0,1.541802,0,3,1.96,0.12,0:01.91
0,0,0,1.479533,0,10,1.94,0.07,0:01.85
0,0,0,1.473444,1,9,1.9,0.08,0:01.86
0,0,0,1.520184,1,7,1.99,0.08,0:01.89
0,0,0,1.485995,2,7,1.89,0.1,0:01.86
0,0,0,1.512346,1,2,1.95,0.07,0:01.88
0,0,0,1.469238,0,6,1.92,0.08,0:01.86
0,0,0,1.484914,0,5,1.91,0.1,0:01.85
0,0,0,1.548455,0,4,1.99,0.1,0:01.92
0,0,0,1.483575,0,7,1.92,0.1,0:01.87
0,0,0,1.481563,0,4,1.94,0.11,0:01.85
0,0,0,1.621709,4,7,2.09,0.06,0:01.99
0,0,0,1.478196,1,5,1.85,0.12,0:01.85
0,0,0,1.53259,0,2,1.99,0.06,0:01.90
0,0,0,1.561128,0,4,2.01,0.07,0:01.93
0,0,0,1.50698,0,5,1.93,0.1,0:01.88
0,0,0,1.520154,4,9,1.93,0.08,0:01.91
0,0,0,1.573642,0,0,2.03,0.08,0:01.94
0,0,0,1.541328,0,4,1.97,0.11,0:01.91
0,0,0,1.589413,2,6,2.06,0.07,0:01.96
0,0,0,1.542771,0,4,1.99,0.06,0:01.92
0,0,0,1.466815,14,19,1.66,0.08,0:01.84
0,0,0,1.564137,4,8,1.97,0.1,0:01.93
0,0,0,1.472952,0,10,1.91,0.1,0:01.84
0,0,0,1.531968,4,9,1.93,0.09,0:01.90
0,0,0,1.472625,0,11,1.92,0.07,0:01.84
0,0,0,1.479104,0,4,1.93,0.07,0:01.85
0,0,0,1.610425,0,3,2.01,0.12,0:01.98
0,0,0,1.522192,6,10,1.95,0.07,0:01.89
0,0,0,1.54179,0,3,2.0,0.1,0:01.91
0,0,0,1.562186,3,8,2.01,0.07,0:01.93
0,0,0,1.476452,0,2,1.9,0.11,0:01.85
0,0,0,1.532437,1,6,1.95,0.1,0:01.90
0,0,0,1.398483,0,12,1.81,0.1,0:01.77
0,0,0,1.47981,0,7,1.91,0.08,0:01.85
0,0,0,1.516901,0,3,1.96,0.06,0:01.89
0,0,0,1.558288,0,1,2.02,0.05,0:01.93
0,0,0,1.432608,1,12,1.86,0.08,0:01.80
0,0,0,1.525575,0,1,1.98,0.07,0:01.90
0,0,0,1.490927,0,3,1.88,0.13,0:01.86
0,0,0,1.483079,0,3,1.94,0.07,0:01.85
0,0,0,1.488089,1,5,1.95,0.06,0:01.86
0,0,0,1.562772,0,5,2.02,0.09,0:01.95
0,0,0,1.551005,0,4,1.98,0.1,0:01.92
0,0,0,1.501163,0,3,1.92,0.1,0:01.87
