0,0,0,1.525312,47,25,1.95,0.07,0:01.90
0,0,0,1.571983,37,20,1.95,0.08,0:01.96
0,0,0,1.49147,32,14,1.95,0.09,0:01.86
0,0,0,1.48088,47,39,1.9,0.08,0:01.85
0,0,0,1.517272,49,49,1.91,0.12,0:01.89
0,0,0,1.506321,37,18,1.98,0.05,0:01.88
0,0,0,1.563194,40,16,1.95,0.1,0:01.94
0,0,0,1.490646,44,20,1.94,0.08,0:01.86
0,0,0,1.478876,35,18,1.9,0.09,0:01.85
0,0,0,1.489906,35,17,1.93,0.07,0:01.88
0,0,0,1.434934,38,21,1.86,0.09,0:01.81
0,0,0,1.465173,34,14,1.9,0.08,0:01.84
0,0,0,1.474546,39,18,1.9,0.08,0:01.86
0,0,0,1.595755,41,17,2.01,0.11,0:01.96
0,0,0,1.491322,40,23,1.86,0.11,0:01.86
0,0,0,1.543338,38,16,1.98,0.08,0:01.91
0,0,0,1.587013,41,19,2.07,0.04,0:01.96
0,0,0,1.532869,34,15,1.96,0.06,0:01.90
0,0,0,1.623367,31,12,2.09,0.07,0:01.99
0,0,0,1.628276,33,14,2.08,0.05,0:02.00
0,0,0,1.49877,40,23,1.92,0.09,0:01.87
0,0,0,1.490404,38,19,1.9,0.09,0:01.86
0,0,0,1.493073,38,21,1.93,0.06,0:01.86
0,0,0,1.583454,35,18,2.05,0.06,0:01.95
0,0,0,1.49298,34,15,1.93,0.05,0:01.86
0,0,0,1.519959,38,17,1.92,0.11,0:01.89
0,0,0,1.475921,39,21,1.9,0.09,0:01.85
0,0,0,1.471472,34,17,1.92,0.08,0:01.84
0,0,0,1.509666,42,21,1.94,0.1,0:01.88
0,0,0,1.506718,40,20,1.94,0.09,0:01.88
0,0,0,1.567379,35,14,2.03,0.06,0:01.94
0,0,0,1.577509,34,17,1.98,0.07,0:01.95
0,0,0,1.526823,45,26,1.89,0.07,0:01.90
0,0,0,1.495627,43,19,1.91,0.09,0:01.86
0,0,0,1.479378,38,26,1.88,0.07,0:01.87
0,0,0,1.527848,44,24,1.91,0.1,0:01.90
0,0,0,1.487124,39,27,1.84,0.08,0:01.86
0,0,0,1.522532,44,18,1.94,0.08,0:01.89
0,0,0,1.517858,35,15,1.96,0.08,0:01.89
0,0,0,1.467251,35,20,1.77,0.18,0:01.84
0,0,0,1.494461,42,22,1.92,0.07,0:01.86
0,0,0,1.491197,36,17,1.92,0.06,0:01.86
0,0,0,1.509459,38,20,1.91,0.1,0:01.88
0,0,0,1.443807,34,16,1.87,0.08,0:01.83
0,0,0,1.514164,38,15,1.96,0.08,0:01.88
0,0,0,1.471834,46,26,1.88,0.1,0:01.86
0,0,0,1.554134,54,55,1.82,0.11,0:01.92
0,0,0,1.494837,44,30,1.72,0.11,0:01.86
0,0,0,1.498683,37,24,1.92,0.07,0:01.87
0,0,0,1.535465,35,17,1.97,0.09,0:01.91
0,0,0,1.517919,34,19,1.95,0.09,0:01.91
0,0,0,1.491935,47,28,1.93,0.08,0:01.86
0,0,0,1.471289,39,18,1.89,0.08,0:01.84
0,0,0,1.533347,39,23,1.96,0.07,0:01.90
0,0,0,1.509213,39,21,1.93,0.1,0:01.90
0,0,0,1.430355,41,20,1.88,0.06,0:01.80
0,0,0,1.487066,40,21,1.85,0.08,0:01.86
0,0,0,1.485219,38,20,1.91,0.07,0:01.86
0,0,0,1.529788,43,21,1.94,0.09,0:01.90
0,0,0,1.444369,34,20,1.89,0.07,0:01.81
0,0,0,1.477518,42,24,1.88,0.06,0:01.84
0,0,0,1.528838,37,13,1.93,0.12,0:01.90
0,0,0,1.481391,31,15,1.92,0.1,0:01.85
0,0,0,1.454889,39,19,1.84,0.12,0:01.82
0,0,0,1.49515,36,18,1.91,0.08,0:01.87
0,0,0,1.490857,40,20,1.92,0.08,0:01.86
0,0,0,1.491087,42,17,1.9,0.09,0:01.86
0,0,0,1.489043,41,20,1.94,0.06,0:01.86
0,0,0,1.470934,38,20,1.84,0.09,0:01.84
0,0,0,1.553728,38,21,1.94,0.07,0:01.92
0,0,0,1.500769,44,21,1.9,0.09,0:01.87
0,0,0,1.565952,35,15,2.0,0.07,0:01.94
0,0,0,1.527325,43,21,1.97,0.09,0:01.90
0,0,0,1.471307,43,23,1.81,0.09,0:01.84
0,0,0,1.526218,39,23,1.95,0.05,0:01.90
0,0,0,1.475486,42,18,1.95,0.03,0:01.84
0,0,0,1.526928,46,23,1.96,0.06,0:01.89
0,0,0,1.46905,39,20,1.89,0.09,0:01.84
0,0,0,1.530641,40,19,1.95,0.09,0:01.90
0,0,0,1.486792,32,16,1.91,0.11,0:01.85
0,0,0,1.491768,39,22,1.94,0.07,0:01.86
0,0,0,1.551675,42,21,1.99,0.08,0:01.92
0,0,0,1.555657,34,13,2.0,0.1,0:01.95
0,0,0,1.477338,46,27,1.88,0.09,0:01.85
0,0,0,1.517934,36,18,1.91,0.09,0:01.89
0,0,0,1.429391,45,21,1.86,0.08,0:01.80
0,0,0,1.49639,33,15,1.94,0.09,0:01.86
0,0,0,1.440153,43,21,1.87,0.1,0:01.81
0,0,0,1.532615,41,21,1.99,0.08,0:01.90
0,0,0,1.526912,34,16,1.96,0.11,0:01.89
0,0,0,1.490666,43,23,1.95,0.08,0:01.86
0,0,0,1.479119,42,25,1.9,0.08,0:01.85
0,0,0,1.49345,43,25,1.84,0.08,0:01.86
0,0,0,1.513103,41,23,1.92,0.07,0:01.88
0,0,0,1.533789,36,12,2.0,0.06,0:01.93
0,0,0,1.558716,37,22,1.82,0.07,0:01.93
0,0,0,1.485632,45,37,1.89,0.09,0:01.85
0,0,0,1.523584,43,17,1.96,0.13,0:01.89
0,0,0,1.504868,36,18,1.91,0.08,0:01.87
0,0,0,1.456369,37,18,1.89,0.09,0:01.83
