0,0,0,1.480895,1052,28,22012,12465
5,2534,1724,1.495398,1015,33,22715,13740
10,1263,860,1.491658,994,59,28598,22275
100,115,105,1.533252,1043,25,20135,10543
1000,11,7,1.47612,1063,136,24099,17884
0,0,0,1.547783,1093,23,19416,9362
5,2534,1663,1.458302,1039,34,24888,16171
10,1263,905,1.487941,1030,31,24901,16627
100,115,99,1.45778,1069,29,21771,13314
1000,11,9,1.555395,1047,46,22877,13604
0,0,0,1.49252,1049,27,21154,12055
5,2534,1619,1.457075,987,66,26304,18557
10,1263,902,1.596793,989,95,26763,19449
100,115,109,1.509394,1054,29,21233,11350
1000,11,6,1.480967,1036,39,25218,17271
0,0,0,1.475287,1043,32,23394,14234
5,2534,1661,1.464828,1058,36,23278,15128
10,1263,933,1.600129,1007,35,25389,16878
100,115,101,1.488085,1037,26,22566,13854
1000,11,9,1.495199,1024,33,23896,15737
0,0,0,1.507787,1092,25,20420,10639
5,2534,1689,1.517462,1039,114,23002,14564
10,1263,916,1.528655,1013,39,24569,16425
100,115,99,1.480719,1039,28,23014,13639
1000,11,8,1.546157,1083,25,19801,10322
0,0,0,1.529819,1065,64,21967,13110
5,2534,1741,1.593347,1082,26,21356,11702
10,1263,850,1.467318,1003,66,27114,19989
100,115,90,1.504576,1020,38,24929,16177
1000,11,7,1.511613,1067,30,21131,12500
0,0,0,1.472798,1025,44,24278,17249
5,2534,1681,1.470003,1021,34,23765,15188
10,1263,926,1.473621,1023,33,24443,15588
100,115,99,1.430024,1064,32,23632,14705
1000,11,10,1.551683,1093,34,19515,8967
0,0,0,1.495394,1076,25,20550,10553
5,2534,1701,1.550363,1017,37,23421,15142
10,1263,920,1.47461,1039,38,24163,15685
100,115,105,1.539696,1098,28,20118,9793
1000,11,8,1.522743,1089,28,21142,11372
0,0,0,1.502173,1017,75,25079,17344
5,2534,1709,1.48068,1070,32,23316,13986
10,1263,896,1.462568,1020,50,25424,17619
100,115,94,1.498833,1046,29,22139,13570
1000,11,9,1.549024,1029,42,26271,17898
0,0,0,1.542042,1088,61,22673,13611
5,2534,1684,1.585454,1009,41,24225,16127
10,1263,954,1.474956,1074,32,22670,13787
100,115,94,1.488948,1046,35,21721,13680
1000,11,9,1.52957,1081,25,21258,11362
