0,0,0,1.514616,0,0,0,0
5,2534,2863,1.477751,0,0,0,0
10,1263,1688,1.523033,0,0,0,0
100,115,194,1.463973,0,0,0,0
1000,11,20,1.49777,0,0,0,0
0,0,0,1.527362,0,0,0,0
5,2534,2863,1.497715,0,0,0,0
10,1263,1688,1.483106,0,0,0,0
100,115,194,1.45908,0,0,0,0
1000,11,20,1.503315,0,0,0,0
0,0,0,1.586993,0,0,0,0
5,2534,2863,1.462813,0,0,0,0
10,1263,1688,1.614277,0,0,0,0
100,115,194,1.565724,0,0,0,0
1000,11,20,1.629788,0,0,0,0
0,0,0,1.496521,0,0,0,0
5,2534,2863,1.491763,0,0,0,0
10,1263,1688,1.407546,0,0,0,0
100,115,194,1.453208,0,0,0,0
1000,11,20,1.575693,0,0,0,0
0,0,0,1.541986,0,0,0,0
5,2534,2863,1.564971,0,0,0,0
10,1263,1688,1.571995,0,0,0,0
100,115,194,1.484614,0,0,0,0
1000,11,20,1.475429,0,0,0,0
0,0,0,1.528681,0,0,0,0
5,2534,2863,1.500245,0,0,0,0
10,1263,1688,1.450664,0,0,0,0
100,115,194,1.499308,0,0,0,0
1000,11,20,1.466604,0,0,0,0
0,0,0,1.568935,0,0,0,0
5,2534,2863,1.527706,0,0,0,0
10,1263,1688,1.473222,0,0,0,0
100,115,194,1.483992,0,0,0,0
1000,11,20,1.526238,0,0,0,0
0,0,0,1.524465,0,0,0,0
5,2534,2863,1.533814,0,0,0,0
10,1263,1688,1.512844,0,0,0,0
100,115,194,1.51459,0,0,0,0
1000,11,20,1.51781,0,0,0,0
0,0,0,1.501982,0,0,0,0
5,2534,2863,1.467857,0,0,0,0
10,1263,1688,1.503738,0,0,0,0
100,115,194,1.483988,0,0,0,0
1000,11,20,1.481558,0,2,0,164
0,0,0,1.484616,0,0,0,0
5,2534,2863,1.519828,0,0,0,0
10,1263,1685,1.472052,0,1,0,91
100,115,194,1.528381,0,0,0,0
1000,11,20,1.45816,0,3,0,301
